pincode,address,address from api,districtname,statename,lat,lon
396240,"396240,DADRA & NAGAR HAVELI,India","Dadra and Nagar Haveli, - 396240, India",Dadra & Nagar Haveli,DADRA & NAGAR HAVELI,20.2337772,73.0495315
396215,"396215,DAMAN & DIU,India","396215, Daman and Diu, India",Daman,DAMAN & DIU,20.3833,72.8667
396193,"396193,DADRA & NAGAR HAVELI,India","Dadra, India",Dadra & Nagar Haveli,DADRA & NAGAR HAVELI,23.0929,73.9679
396170,"396170,GUJARAT,India","Valsad, - 396170, Gujarat, India",Valsad,GUJARAT,20.1906354,72.7500291
396001,"396001,GUJARAT,India","Valsad, Valsad - 396001, Gujarat, India",Valsad,GUJARAT,20.5924699,72.9218408
396375,"396375,GUJARAT,India","Nashada Gujarat, Tankara Taluka, India",Valsad,GUJARAT,20.6849,72.92
396130,"396130,GUJARAT,India","State Bank of India, Sitaram-Pandit Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,20.2282,72.7492
396220,"396220,DAMAN & DIU,India","Daman, Makwanpur 44100, Nepal",Daman,DAMAN & DIU,20.3833,72.8333
396140,"396140,GUJARAT,India","SBI, Mahatma Gandhi Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,20.4394,73.0413
396120,"396120,GUJARAT,India","Nashada Gujarat, Tankara Taluka, India",Valsad,GUJARAT,21.7065,73.4056
396115,"396115,GUJARAT,India","SBI, Mahatma Gandhi Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,20.4688,72.8614
396135,"396135,GUJARAT,India","Valsad, - 396135, Gujarat, India",Valsad,GUJARAT,20.2278636,72.7511725
396150,"396150,GUJARAT,India","Nashada Gujarat, Tankara Taluka, India",Valsad,GUJARAT,21.2331,73.1929
396180,"396180,GUJARAT,India","SBI, Mahatma Gandhi Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,20.4854,72.8686
396171,"396171,GUJARAT,India","Nashada Gujarat, Tankara Taluka, India",Valsad,GUJARAT,20.1972,72.7503
396002,"396002,GUJARAT,India","State Bank of India, Sitaram-Pandit Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,20.5971,72.9427
396035,"396035,GUJARAT,India","State Bank of India, Sitaram-Pandit Road, Rajkot, Rajkot - 360001, Gujarat, India",Valsad,GUJARAT,21.3463,72.6189
133001,"133001,HARYANA,India","Ambala, - 133001, Haryana, India",Ambala,HARYANA,30.3448547,76.8478259
134003,"134003,HARYANA,India","Ambala, - 134003, Haryana, India",Ambala,HARYANA,30.371384,76.76031
133205,"133205,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.1474,76.8692
134203,"134203,HARYANA,India","Ambala, - 134203, Haryana, India",Ambala,HARYANA,30.4723882,77.1242678
135133,"135133,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Yamuna Nagar,HARYANA,30.0802,77.1341
133202,"133202,HARYANA,India","133202, Haryāna, India",Ambala,HARYANA,28.7214,74.7871
135101,"135101,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Yamuna Nagar,HARYANA,30.2184,77.2126
135002,"135002,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.1007,77.2371
133206,"133206,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.2872,77.1801
133301,"133301,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.8398,76.9406
133005,"133005,HARYANA,India","Ambala, - 133005, Haryana, India",Ambala,HARYANA,30.3633222,76.8708483
135021,"135021,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.3116,77.4474
134007,"134007,HARYANA,India","134007, Haryāna, India",Ambala,HARYANA,30.0073,76.5053
135103,"135103,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.2986,77.4034
135003,"135003,HARYANA,India","Yamunanagar, - 135003, Haryana, India",Yamuna Nagar,HARYANA,30.1337,77.237925
134202,"134202,HARYANA,India","134202, Haryāna, India",Panchkula,HARYANA,30.4459,77.0324
133004,"133004,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.2729,76.8706
133201,"133201,HARYANA,India","133201, Haryāna, India",Ambala,HARYANA,29.8621,78.6752
134118,"134118,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.4839,76.8972
135102,"135102,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Yamuna Nagar,HARYANA,30.1818,77.1913
134102,"134102,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.7987,76.9182
133103,"133103,HARYANA,India","133103, Haryāna, India",Yamuna Nagar,HARYANA,30.1003,76.5922
134201,"134201,HARYANA,India","134201, Haryāna, India",Ambala,HARYANA,28.9359,76.1633
135001,"135001,HARYANA,India","Yamunanagar, - 135001, Haryana, India",Yamuna Nagar,HARYANA,30.1247987,77.2862293
134205,"134205,HARYANA,India","134205, Haryāna, India",Panchkula,HARYANA,30.6874,77.088
135106,"135106,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.2602,77.4413
133101,"133101,HARYANA,India","133101, Haryāna, India",Ambala,HARYANA,30.0247,77.0348
134104,"134104,HARYANA,India","134104, Haryāna, India",Panchkula,HARYANA,29.7774,77.2152
134107,"134107,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.7987,76.9182
133102,"133102,HARYANA,India","133102, Haryāna, India",Ambala,HARYANA,30.1262,76.8581
134109,"134109,HARYANA,India","Panchkula, - 134109, Haryana, India",Panchkula,HARYANA,30.70697,76.8546528
133203,"133203,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.2573,76.9239
134108,"134108,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.7987,76.9182
134204,"134204,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.3285,76.9422
134101,"134101,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.7987,76.9182
133204,"133204,HARYANA,India","Yamunanagar, - 133204, Haryana, India",Yamuna Nagar,HARYANA,30.3853511,77.2212289
134103,"134103,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.7987,76.9182
133006,"133006,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.2901,76.8908
134113,"134113,HARYANA,India","Panchkula, - 134113, Haryana, India",Panchkula,HARYANA,30.6722055,76.8355489
134005,"134005,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.3571,76.7964
135004,"135004,HARYANA,India","Sector 82, Gurugram, Haryana, India",Yamuna Nagar,HARYANA,30.0939,77.3216
133302,"133302,HARYANA,India","133302, Haryāna, India",Panchkula,HARYANA,30.8392,76.9395
133104,"133104,HARYANA,India","133104, Haryāna, India",Ambala,HARYANA,26.1167,79.7333
134114,"134114,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.4839,76.8972
133207,"133207,HARYANA,India","Sector 82, Gurugram, Haryana, India",Ambala,HARYANA,30.277,77.0726
134112,"134112,HARYANA,India","Panchkula, - 134112, Haryana, India",Panchkula,HARYANA,30.674812,76.859252
134117,"134117,HARYANA,India","Sector 82, Gurugram, Haryana, India",Panchkula,HARYANA,30.4839,76.8972
134116,"134116,HARYANA,India","Panchkula, Panchkula - 134116, Haryana, India",Panchkula,HARYANA,30.6669286,76.8589502
127307,"127307,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.6402,76.3867
127308,"127308,HARYANA,India","Sector 82, Gurugram, Haryana, India",Bhiwani,HARYANA,28.4572,76.1909
127030,"127030,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,29.0425,76.1726
127026,"127026,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.639,76.1398
127025,"127025,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.7792,76.3416
127310,"127310,HARYANA,India","Sector 82, Gurugram, Haryana, India",Bhiwani,HARYANA,28.5039,76.0992
127031,"127031,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.8635,76.1398
127111,"127111,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.8076,76.0341
127032,"127032,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.9492,76.0311
127021,"127021,HARYANA,India","Bhiwani district, - 127021, Haryana, India",Bhiwani,HARYANA,28.791481,76.157441
127201,"127201,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.5644,75.7849
127045,"127045,HARYANA,India","Sector 82, Gurugram, Haryana, India",Bhiwani,HARYANA,28.9638,75.6054
127028,"127028,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.6816,75.6247
127041,"127041,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.9656,76.1838
127043,"127043,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.7363,75.755
127035,"127035,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.9625,75.9572
127046,"127046,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.7712,75.5312
127029,"127029,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.6252,76.0301
127022,"127022,HARYANA,India","127022, Haryāna, India",Bhiwani,HARYANA,27.0436,74.7245
127027,"127027,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.8839,76.2535
127040,"127040,HARYANA,India","Sector 82, Gurugram, Haryana, India",Bhiwani,HARYANA,28.8716,75.8278
127306,"127306,HARYANA,India","Charkhi Dadri, - 127306, Haryana, India",Bhiwani,HARYANA,28.592062,76.265291
127309,"127309,HARYANA,India","Sector 82, Gurugram, Haryana, India",Bhiwani,HARYANA,28.8431,76.1831
127114,"127114,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.807,76.2435
127042,"127042,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Bhiwani,HARYANA,28.7114,76.3589
121102,"121102,HARYANA,India","Palwal, - 121102, Haryana, India",Faridabad,HARYANA,28.1356403,77.328243
121106,"121106,HARYANA,India","Palwal, Hodal - 121106, Haryana, India",Faridabad,HARYANA,27.8999168,77.3739284
121101,"121101,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Faridabad,HARYANA,28.7556,77.3842
121003,"121003,HARYANA,India","Faridabad, - 121003, Haryana, India",Faridabad,HARYANA,28.4618437,77.3081711
121004,"121004,HARYANA,India","Faridabad, Faridabád - 121004, Haryana, India",Faridabad,HARYANA,28.3432373,77.3532393
121105,"121105,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,27.9653,77.2853
121107,"121107,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,28.3327,77.3548
121002,"121002,HARYANA,India","Faridabad, - 121002, Haryana, India",Faridabad,HARYANA,28.4085474,77.3584793
121103,"121103,HARYANA,India","Palwal, Hathin - 121103, Haryana, India",Faridabad,HARYANA,28.0426843,77.2394437
121007,"121007,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,28.4873,77.1724
121001,"121001,HARYANA,India","Faridabad, - 121001, Haryana, India",Faridabad,HARYANA,28.4097679,77.3074267
121005,"121005,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,28.4873,77.1724
121008,"121008,HARYANA,India","Faridabad, - 121008, Haryana, India",Faridabad,HARYANA,28.4381665,77.3229656
121006,"121006,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Faridabad,HARYANA,28.4873,77.1724
121010,"121010,HARYANA,India","Greenfield, - 121010, Haryana, India",Faridabad,HARYANA,28.4575064,77.2954301
121013,"121013,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,28.4873,77.1724
121012,"121012,HARYANA,India","121012, Haryāna, India",Faridabad,HARYANA,26.4983,78.6598
121009,"121009,HARYANA,India","Sector 82, Gurugram, Haryana, India",Faridabad,HARYANA,28.4873,77.1724
122104,"122104,HARYANA,India","Nuh, - 122104, Haryana, India",Gurgaon,HARYANA,27.7876802,76.9464927
123102,"123102,HARYANA,India","123102, Haryāna, India",Rewari,HARYANA,29.9761,78.6986
122005,"122005,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.418,76.9839
123023,"123023,HARYANA,India","Sector 82, Gurugram, Haryana, India",Mahendragarh,HARYANA,29.3043,77.0492
122107,"122107,HARYANA,India","Nuh, - 122107, Haryana, India",Gurgaon,HARYANA,28.0969461,77.0048987
123029,"123029,HARYANA,India","Mahendragarh, - 123029, Haryana, India",Mahendragarh,HARYANA,28.269015,76.1545902
122001,"122001,HARYANA,India","Sector 47, Gurugram - 122001, Haryana, India",Gurgaon,HARYANA,28.4294402,77.0429538
123501,"123501,HARYANA,India","123501, Haryāna, India",Mahendragarh,HARYANA,27.3548,76.2226
123035,"123035,HARYANA,India","Sector 82, Gurugram, Haryana, India",Rewari,HARYANA,28.3572,76.6202
123001,"123001,HARYANA,India","Mahendragarh, - 123001, Haryana, India",Mahendragarh,HARYANA,27.9956329,76.1103714
123401,"123401,HARYANA,India","Rewari, - 123401, Haryana, India",Rewari,HARYANA,28.2076813,76.6044471
123021,"123021,HARYANA,India","Mahendragarh, - 123021, Haryana, India",Rewari,HARYANA,28.1036988,76.2581823
122508,"122508,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.3681,76.9408
123412,"123412,HARYANA,India","123412, Haryāna, India",Rewari,HARYANA,28.0829,76.4865
122101,"122101,HARYANA,India","Sector 39, Gurugram - 122101, Haryana, India",Gurgaon,HARYANA,28.445472,77.0529031
122105,"122105,HARYANA,India","Nuh, - 122105, Haryana, India",Gurgaon,HARYANA,28.256911,76.9326293
123027,"123027,HARYANA,India","Sector 82, Gurugram, Haryana, India",Mahendragarh,HARYANA,28.4013,76.373
123028,"123028,HARYANA,India","Sector 82, Gurugram, Haryana, India",Mahendragarh,HARYANA,28.1904,76.1312
123411,"123411,HARYANA,India","Sector 82, Gurugram, Haryana, India",Rewari,HARYANA,28.2881,76.3823
123103,"123103,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Rewari,HARYANA,28.2301,76.4189
123024,"123024,HARYANA,India","Mahendragarh, - 123024, Haryana, India",Mahendragarh,HARYANA,28.3697429,75.9634016
122006,"122006,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.4592,76.985
123101,"123101,HARYANA,India","123101, Haryāna, India",Rewari,HARYANA,33.1111,74.1756
122503,"122503,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.3413,76.8058
123034,"123034,HARYANA,India","Sector 82, Gurugram, Haryana, India",Mahendragarh,HARYANA,28.3732,76.8881
123303,"123303,HARYANA,India","123303, Haryāna, India",Mahendragarh,HARYANA,28.6535,76.9526
122108,"122108,HARYANA,India","122108, Haryāna, India",Gurgaon,HARYANA,28.1879,76.7255
123302,"123302,HARYANA,India","123302, Haryāna, India",Rewari,HARYANA,28.3978,76.4851
122505,"122505,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.4655,76.9372
123106,"123106,HARYANA,India","Sector 82, Gurugram, Haryana, India",Rewari,HARYANA,28.1881,76.754
122103,"122103,HARYANA,India","Gurugram, - 122103, Haryana, India",Gurgaon,HARYANA,28.2417163,77.1085324
122102,"122102,HARYANA,India","Gurugram, - 122102, Haryana, India",Gurgaon,HARYANA,28.3005883,77.1213946
122413,"122413,HARYANA,India","Gurugram, - 122413, Haryana, India",Gurgaon,HARYANA,28.2881097,76.8643061
122017,"122017,HARYANA,India","HUDA, Gurugram - 122017, Haryana, India",Gurgaon,HARYANA,28.5085905,77.0452539
122002,"122002,HARYANA,India","DLF 5, Gurugram - 122002, Haryana, India",Gurgaon,HARYANA,28.4547753,77.0972528
122502,"122502,HARYANA,India","122502, Haryāna, India",Gurgaon,HARYANA,27.0321,79.3918
122008,"122008,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.418,76.9839
122010,"122010,HARYANA,India","Sector 24, Gurugram - 122010, Haryana, India",Gurgaon,HARYANA,28.4955175,77.0975731
122016,"122016,HARYANA,India","Dundahera, Gurugram - 122016, Haryana, India",Gurgaon,HARYANA,28.5105448,77.0793949
122506,"122506,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.4616,76.8708
122009,"122009,HARYANA,India","HUDA, Gurugram - 122009, Haryana, India",Gurgaon,HARYANA,28.4607385,77.0973362
122003,"122003,HARYANA,India","HUDA, Gurugram - 122003, Haryana, India",Gurgaon,HARYANA,28.4450807,77.0590599
122011,"122011,HARYANA,India","Sector 56, Gurugram - 122011, Haryana, India",Gurgaon,HARYANA,28.4250535,77.0937652
122018,"122018,HARYANA,India","Sector 49, Gurugram - 122018, Haryana, India",Gurgaon,HARYANA,28.4190005,77.0502286
123301,"123301,HARYANA,India","123301, Haryāna, India",Rewari,HARYANA,28.3574,76.536
122504,"122504,HARYANA,India","122504, Haryāna, India",Gurgaon,HARYANA,24.812,71.7947
122052,"122052,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.3553,76.9215
122414,"122414,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.8208,76.7655
123110,"123110,HARYANA,India","123110, Haryāna, India",Rewari,HARYANA,27.5683,76.4713
122007,"122007,HARYANA,India","Sector 29, Gurugram - 122007, Haryana, India",Gurgaon,HARYANA,28.4691758,77.0636778
122051,"122051,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.3531,76.9404
122004,"122004,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.3792,76.9522
122015,"122015,HARYANA,India","Sector 82, Gurugram, Haryana, India",Gurgaon,HARYANA,28.4001,76.9661
125033,"125033,HARYANA,India","Hisar, - 125033, Haryana, India",Hisar,HARYANA,29.17266,75.9967051
125104,"125104,HARYANA,India","Sirsa, - 125104, Haryana, India",Sirsa,HARYANA,29.9657112,74.702937
125047,"125047,HARYANA,India","Hisar, - 125047, Haryana, India",Hisar,HARYANA,29.3317216,75.6312992
125051,"125051,HARYANA,India","Fatehabad, - 125051, Haryana, India",Fatehabad,HARYANA,29.6791643,75.5530971
125050,"125050,HARYANA,India","Fatehabad, - 125050, Haryana, India",Fatehabad,HARYANA,29.5557325,75.5628727
125055,"125055,HARYANA,India","Sirsa, - 125055, Haryana, India",Sirsa,HARYANA,29.5452123,75.0207793
125106,"125106,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Fatehabad,HARYANA,29.6785,75.6916
125078,"125078,HARYANA,India","Sector 82, Gurugram, Haryana, India",Sirsa,HARYANA,29.6375,75.3455
125102,"125102,HARYANA,India","Sirsa, - 125102, Haryana, India",Sirsa,HARYANA,29.4546784,74.6678028
125004,"125004,HARYANA,India","125004, Haryāna, India",Hisar,HARYANA,29.3501,77.5506
125101,"125101,HARYANA,India","JMD Regent Square, india, Sector 25, Gurugram - 122010, Haryana, India",Sirsa,HARYANA,29.8056,74.5834
125052,"125052,HARYANA,India","Hisar, - 125052, Haryana, India",Fatehabad,HARYANA,29.2867534,75.4687807
125001,"125001,HARYANA,India","Hisar, - 125001, Haryana, India",Hisar,HARYANA,29.1414447,75.744776
125007,"125007,HARYANA,India","Sector 82, Gurugram, Haryana, India",Hisar,HARYANA,29.0251,75.6081
125011,"125011,HARYANA,India","Sector 82, Gurugram, Haryana, India",Hisar,HARYANA,29.3034,75.7113
125042,"125042,HARYANA,India","Sector 82, Gurugram, Haryana, India",Hisar,HARYANA,29.1013,76.0946
125121,"125121,HARYANA,India","125121, Haryāna, India",Hisar,HARYANA,29.6153,77.3505
125048,"125048,HARYANA,India","Sector 82, Gurugram, Haryana, India",Fatehabad,HARYANA,29.4155,75.5503
125005,"125005,HARYANA,India","Sector 82, Gurugram, Haryana, India",Hisar,HARYANA,29.0418,75.737
125054,"125054,HARYANA,India","Sector 82, Gurugram, Haryana, India",Sirsa,HARYANA,29.5202,75.28
125075,"125075,HARYANA,India","125075, Haryāna, India",Sirsa,HARYANA,29.441,74.9826
125060,"125060,HARYANA,India","Sector 82, Gurugram, Haryana, India",Sirsa,HARYANA,29.619,75.3285
125111,"125111,HARYANA,India","Sector 82, Gurugram, Haryana, India",Fatehabad,HARYANA,29.3778,75.7058
125112,"125112,HARYANA,India","Jind, - 125112, Haryana, India",Hisar,HARYANA,29.4047614,76.6599089
